author,date,text
BradSto69471491,2020-11-01 15:26:51,"RT @reubing: If you want your country to turn out like Ivanka, vote for Trump. 

If you want your country to turn out like Hunter, vote for…"
dingos8,2020-11-01 15:26:51,"RT @JinATX: FBI seeking answers after  “Trump Train” surrounds Biden bus on I-35, leading to cancellation of Austin events. Candidate Wendy…"
FedWatchDog9,2020-11-01 15:26:51,RT @intheMatrixxx: Try and find Biden. 🤣 https://t.co/2fHgiKmEbc
nanmc99,2020-11-01 15:26:51,RT @AbuRaziel: @itsJeffTiedrich @realDonaldTrump All Biden needs to do to win this election is to show every young black person this footag…
fn77image,2020-11-01 15:26:51,@Carolswartzlan3 @JoeBiden Biden voted for the war on Iraq and his aminatration armed the group in Syria who to ISIS later.
JonelleStone1,2020-11-01 15:26:51,#TrumpCult
SaltyAlaskan,2020-11-01 15:26:51,Making fun of trump supporters is literally the only benefit to Biden winning so good luck with that
RealKSridharan,2020-11-01 15:26:51,RT @DailyCaller: 'Moving The F**k Out': Star Musician Says He's Leaving America If Donald Trump Loses The Election https://t.co/rgST6PMxyq
spinesnh,2020-11-01 15:26:51,@JoeBiden I read 1000 people got better with Covid after attending trumps rallies just knowing that you’re not gonna get elected
SherryG45,2020-11-01 15:26:51,"RT @fawfulfan: This is a lie. Joe Biden did not ever use the term ""super predators"".

Hillary Clinton did. And even then, she wasn't referr…"
tknelson09,2020-11-01 15:26:51,"RT @ProjectLincoln: 2 days.

No sleep 'till Biden."
DaveNY79,2020-11-01 15:26:51,"RT @BobsBlitz: Philadelphia, Pennsylvania police budget cuts sought by 4 @JoeBiden aligned council members during week of riots, looting: r…"
TGSOFL,2020-11-01 15:26:51,"RT @Nate_Cohn: Joe Biden leads Donald Trump in the four states likeliest to decide the presidency, according to the final Times/Siena surve…"
I96dontcare,2020-11-01 15:26:51,RT @ANZHELA_YAN: Hey democrats‼️ what can be democratic than the referendum? Referendum on Independence of #NagornoKarabakh #Artsakh took p…
camembert0_0,2020-11-01 15:26:51,"RT @WestWingReport: Second-to-last full day of campaigning: 
Trump: Michigan, Iowa, North Carolina, Georgia, Florida
Pence: North Carolina…"
Saraleeandme,2020-11-01 15:26:51,"RT @RealJamesWoods: 58,000 showed up for President Trump in Butler, PA.  Those are rock star numbers. Biden literally can’t fill a minivan.…"
eayala8,2020-11-01 15:26:51,RT @TheRightMelissa: @realDonaldTrump Biden is hemorrhaging black male voters to Trump. The deciding votes this year is not suburban white…
e_sciosciole,2020-11-01 15:26:51,"RT @theblaze: Democrats in key battleground states are 'sounding the alarm,' growing 'more anxious' about Trump win https://t.co/DTPXswUide"
tkfm_k,2020-11-01 15:26:51,RT @intheMatrixxx: Try and find Biden. 🤣 https://t.co/2fHgiKmEbc
jgwhite81,2020-11-01 15:26:51,RT @marklevinshow: BIG endorsement
AmyTorr34711448,2020-11-01 15:26:51,RT @GroveKilosdad73: The Pitbull wants to let Americans know that only 3 @JoeBiden business partners have been indicted on influence peddli…
congratscaps,2020-11-01 15:26:51,"RT @mallen2010: @JoeBiden ""I didn't do it in my half century in DC--but trust me--I'll do it now."""
zDvf19fFemgY7dn,2020-11-01 15:26:51,@JoeBiden https://t.co/HZHZV6WpLj
Jackie2work,2020-11-01 15:26:51,RT @RichardGrenell: Yikes! Mayor Pete says a total lockdown across the country is being considered by Joe Biden.
InsdataInter,2020-11-01 15:26:52,"RT @IvankaTrump: For the first time since 1972, the Pittsburgh Post-Gazette has endorsed a Republican in a presidential election, backing P…"
seconperson,2020-11-01 15:26:51,"RT @Rayla4Congress: Ballot Questions.

Question #1: Motor Vehicle Mechanical Data/right to repair.
MY VOTE, YES on 1.
I don't want my mecha…"
mlemiller1151,2020-11-01 15:26:52,"RT @toddstarnes: Biden in Detroit: ""I don't need you to get me elected."""
j_evans1219,2020-11-01 15:26:52,RT @StacyRRainwater: I second this so hard 😊😊😊 https://t.co/cyZmSSiA0K
AndreaPoulos10,2020-11-01 15:26:52,RT @hodgetwins: We salute the Patriots in Texas escorting the Biden/Harris bus the hell outta town.
DirtbagLeftist,2020-11-01 15:26:52,"@IntellectualDa8 So rose Twitter now has ""commie"" in their bio but will clutch their pearls and rush to the defense… https://t.co/Fh98gPpsWn"
realAAAbbott,2020-11-01 15:26:52,@julezasaurus @dev_decker @JoeBiden That's one take. We literally have no money. Been living off the credit cad for decades.
commonsense258,2020-11-01 15:26:52,"RT @abigailmarone: 🚨🚨On #CNNSOTU when asked about locking down the country if Biden wins, Biden surrogate Pete Buttigieg says ""𝗲𝘃𝗲𝗿𝘆𝘁𝗵𝗶𝗻𝗴 𝗵…"
BabeTruth2,2020-11-01 15:26:52,"RT @ddale8: Trump on Biden: ""He called young Black men 'superpredators.' And he did it all the time."" We've found no record of Biden using…"
FeetDivinity,2020-11-01 15:26:52,@lifewithlezlie @OlshefskiP @JoeBiden Whoop te do! it matters to everybody. christians have no more entitlement than anybody else!
HembG,2020-11-01 15:26:52,RT @TomFitton: EXCLUSIVE: National security nightmare of Hunter Biden's laptop https://t.co/NOatVWujs6 via @MailOnline
jugglingjenn,2020-11-01 15:26:52,RT @notcapnamerica: Trump supporter: “I don't think there's any chance that Trump won't win unless it's massive voter fraud. So I've signed…
DEEEETOO,2020-11-01 15:26:52,"@joshzepps I watch antifa toss bricks and piss at trump supporters all the time, so excuse me if I think the Biden… https://t.co/hvEZwUQLIS"
Nelanne,2020-11-01 15:26:52,RT @TheRickWilson: I join ⁦@reedgalen⁩ ⁦@stuartpstevens⁩ and ⁦@SteveSchmidtSES⁩ on the pages of ⁦@USATODAY⁩ with some closing thoughts on t…
tobyandjeep,2020-11-01 15:26:52,RT @thebradfordfile: Donald J. Trump is three days away from retiring the corrupt Clinton AND Biden families.
thedrivein47,2020-11-01 15:26:52,"RT @gtconway3d: A guy who has not received, will never receive, and because of his  incompetence, narcissistic derangement, and repulsivene…"
JeddWest,2020-11-01 15:26:52,RT @IngrahamAngle: Joe Biden to voters:  “I don’t need you to get me elected.” https://t.co/UMTbN4l6zt
MCoventry6,2020-11-01 15:26:52,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
RealTyWebb,2020-11-01 15:26:52,"RT @TuckerCarlson: Our reporting on the Biden corruption scandal is not over yet. Tonight, we have new recordings of Biden business partner…"
618444,2020-11-01 15:26:52,RT @MeidasTouch: Lock him up immediately
LUCIANAMSDEJESU,2020-11-01 15:26:52,"RT @LUCIANAMSDEJESU: Biden tem uma aliança com o argentino Bergoglio q quer tirar a Amazônia do Brasil. Se vencer,colocará diretamente os s…"
GasmiaMohamed_R,2020-11-01 15:26:52,#bidenharris2020 #Sleepyjoe #biden2020 #kamalaharris #YouAintBlack #Youarechumps #BidenLies #Creepyjoe #Dementiajoe… https://t.co/wlaeDhJuch
teresabtrjk,2020-11-01 15:26:52,RT @ThisWeekABC: Biden campaign’s Anita Dunn says she is “astonished” that Trump adviser Jason Miller did not spend time “defending” the do…
PeterWh54560709,2020-11-01 15:26:52,"RT @RealCandaceO: Meanwhile, the #fakenews media refuses to show crowd shots of Joe Biden’s drive-in movie events."
26csd,2020-11-01 15:26:52,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
AmmConservative,2020-11-01 15:26:52,"RT @dbongino: It’s Sunday, November 1st 2020, and the Obama/Biden administration was the most corrupt in US history.
#Obamagate"
Cherieebaby,2020-11-01 15:26:52,RT @JoeNBC: The Boss.
Lacustre4,2020-11-01 15:26:52,"RT @BFMTV: 🏀 Barack Obama enflamme le web en marquant un panier à 3 points

Fan de basket, l'ancien président des États-Unis a réalisé ce b…"
BrofftMimi,2020-11-01 15:26:52,I joined @TheDemocrats text out the vote team. Sign up here: https://t.co/8h2vkPrc8X
relaxndaily,2020-11-01 15:26:52,@mallen2010 @JoeBiden LOL how in the hell did you spell that right
ForLibrarians,2020-11-01 15:26:52,"RT @DJKoessler: The last Sunday before the election is over and @PeteButtigieg is on CNN making the case, reminding us that @JoeBiden ""has…"
ChrisNathan22,2020-11-01 15:26:52,Good thing is that Trump voters don’t watch fake news or listen to bogus polls. 😂😂😂
_Mia_MNM,2020-11-01 15:26:52,"RT @harrisonjaime: 🚨 Ballots are being tossed out in South Carolina 🚨

Thousands of ballots have been thrown out because of confusion aroun…"
vli814,2020-11-01 15:26:52,RT @ScottAdamsSays: You would have to believe the Fine People Hoax is true to conclude that Biden has better character than Trump. If you k…
Happyfishyu,2020-11-01 15:26:52,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
NellUncle,2020-11-01 15:26:52,@JoeBiden You and Obama built the cages Joe.
pauldiegocraney,2020-11-01 15:26:52,"RT @Jeff_Jacoby: “This newspaper has not supported a Republican for president since 1972. But we believe Mr. Trump, for all his faults, is…"
RussllWilsonMVP,2020-11-01 15:26:52,"RT @GunnelsWarren: Well, I won't take a job on K Street or a damn super PAC &amp; I'm sick of playing defense. I want to go on offense to:

⬆️T…"
valerie_koldan,2020-11-01 15:26:52,RT @LawLady2019: @ericcervini It was said that right after these intimidation tactics and harassment they parked a hearse next to Biden’s b…
kraus_read,2020-11-01 15:26:52,"RT @saletan: On ABC, Trump adviser Jason Miller signals a legal battle against ballots not yet counted by Tuesday. ""If you speak with many…"
Darla32998586,2020-11-01 15:26:52,@JoeBiden https://t.co/VklO4oxdTi #LatinosForTrump
venividivicki63,2020-11-01 15:26:52,"RT @ARmastrangelo: Same day

Biden rally                 Trump rally
with Obama               in Butler,
in Flint, Michigan       Pennsylva…"
MapelReal,2020-11-01 15:26:52,"RT @SVNewsAlerts: JOE BIDEN: “I don’t need you to get me elected.”

🤯 https://t.co/aQjUrgRGaH"
bandmom74,2020-11-01 15:26:52,"RT @towntro: Breaking!  

Dementia has called a lid on Biden’s ability to use his brain."
TC_Marlin,2020-11-01 15:26:52,"RT @ROBERTPATRIO: 🇺🇸🇺🇸 AMERICA ""  TRUMP ROARS INTO COMMANDING LEAD IN KEY MIDWESTERN STATE POLL "" TRUMP LEADS JOE BIDEN BY 7 POINTS IN IOWA…"
msfella,2020-11-01 15:26:52,"@JoeBiden Gag me with a stick.  You’ve forgotten what America is, if you ever knew."
deathnoteb,2020-11-01 15:26:52,@JoeBiden Where was this when you were actually IN the White House?
Mauchy,2020-11-01 15:26:52,"RT @FoxNewsSunday: We asked voters about candidate traits. Voters ranked Biden as more likely to care about them, being honest and trustwor…"
navyfire111261,2020-11-01 15:26:52,"RT @carolinasassie: Today, the crowd breaks out into chants of “Lock him up,” as soon as President Trump mentions Biden’s name at a campaig…"
CalamityPhantom,2020-11-01 15:26:52,@JoeBiden @JoeBiden I want you to know that my wife and I and everyone here in my corner of Orlando LOVE YOU AND… https://t.co/iiJM7mSRaa
BrianD063,2020-11-01 15:26:52,"RT @marklevinshow: As I’ve said for months, Fauci is a disaster.After praising the president &amp;his administration, he has trusted to help el…"
LBInani,2020-11-01 15:26:52,@loriwriter @stillgray Sit down! Democrats have physically assaulted Trump supporters all throughout this election… https://t.co/PJ5X4HKAlf
johnnadameetsm1,2020-11-01 15:26:52,"RT @ArthurSchwartz: Miller: Voters are seeing the Post-Gazette has “endorsed a Republican for the first time since 1972.” 

Pennsylvania vo…"
amandaactuallyY,2020-11-01 15:26:52,RT @TVietor08: Cheering on vigilantes who threaten and intimidate your political opponents is fascism. It’s not funny. It’s not trolling. I…
itsjustmetwo,2020-11-01 15:26:52,"RT @jgeltzer: This 👇 is not how elections work.

There’s no result until all legitimate votes have been counted.

There’s nothing to “steal…"
Treygirl57,2020-11-01 15:26:52,RT @RichardGrenell: Yikes! Mayor Pete says a total lockdown across the country is being considered by Joe Biden.
Mommuge1,2020-11-01 15:26:53,@JoeBiden 😂😂😂😂😂😂❤️❤️❤️❤️❤️❤️
MeriamSusan,2020-11-01 15:26:53,democrats are undoutably scary
UlibarriAlice,2020-11-01 15:26:53,RT @RichardGrenell: Yikes! Mayor Pete says a total lockdown across the country is being considered by Joe Biden.
bismuthcity,2020-11-01 15:26:53,#DomesticTerrorism
taurusfaeces,2020-11-01 15:26:53,"RT @themodalice: Still nothing about the Hunter Biden bombshell by the media, but if you're a Jew attending synagogue? They got that covere…"
JDVFL,2020-11-01 15:26:53,I don’t see any roads blocked. I don’t see anyone getting their heads kicked in. I think the FBI should be defunded… https://t.co/4CVvoxYQ2B
TrumpCard1955,2020-11-01 15:26:53,"RT @realDonaldTrump: Joe Biden called Black Youth SUPER PREDATORS. They will NEVER like him, or vote for him. They are voting for “TRUMP”."
LarryON94044996,2020-11-01 15:26:53,"RT @KraziKanuck: Just Look at Our Canadian Media - nothing negative about Trudeau, nothing positive about Trump, United Nations Controls ou…"
elchelo66,2020-11-01 15:26:53,@realDonaldTrump Vote BIDEN!
psc275,2020-11-01 15:26:53,@JoeBiden https://t.co/DxgGeBOpIa
Byronie2,2020-11-01 15:26:53,RT @karennashleyy: Omg y’all .... ask me about Naomi Narvaiz. Truly such a hateful person 🌚 https://t.co/3KLkQFomhO
alan_rudd5,2020-11-01 15:26:53,"@hartgoat @JoeBiden Close enough, although mostly a no show job..."
PieriniShirlee,2020-11-01 15:26:53,"RT @DonaldJTrumpJr: Home Depot Co-Founder Bernie Marcus: ""Undecided voters should ask themselves: Do I want to return to the pre-pandemic T…"
MontanaGirlzzz,2020-11-01 15:26:53,"RT @ProjectLincoln: 2 days.

No sleep 'till Biden."
DickHippo,2020-11-01 15:26:53,#FauciFraud
gurry_susan,2020-11-01 15:26:53,RT @Boyd_2650: 🔴🔵VIRGINIA! VOTE REPUBLICAN TO TAKE BACK YOUR STATE! The Democrats want to ruin it!🔴🔵VOTE 4 ALISCIA ANDREWS 4 CD VA-10! She…
drmav,2020-11-01 15:26:53,"RT @charles_gaba: 🚨 LAST CALL! 🚨

MINNESOTA: Democrats already hold the state House, but if we flip just 2 more seats in the Senate we’ll h…"
RafaelQuevedoF,2020-11-01 15:26:53,"RT @ckkirsch1: Joe Biden, quite simply, should be facing charges now for his illegal activities against America. He is  somewhat illiterate…"
CbadRN,2020-11-01 15:26:53,RT @hodgetwins: Happy Halloween....vote Trump because Biden wants 50-60% of your candy to fund his basement activities.
lacho_b,2020-11-01 15:26:53,RT @marklevinshow: BIG endorsement
AustiinS,2020-11-01 15:26:53,"RT @timjhogan: The Biden campaign had Brayden Harrington, the boy who bonded with Joe over stuttering, record a closing campaign ad and now…"
lizBeth_Hineni,2020-11-01 15:26:53,"RT @CHIZMAGA: Did you know Joe Biden was once a kitchen table? 
https://t.co/AhPDfcHJlU"
Devin_Quinn88,2020-11-01 15:26:53,RT @newtgingrich: My best estimate two days before the election is Trump 324 electoral votes Biden 214. The Des Moines Register poll showin…
DarrylMch,2020-11-01 15:26:53,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
cnnisfakenews33,2020-11-01 15:26:53,"RT @abbydphillip: ""In the Register’s September Iowa Poll, Biden led with independents 50% to 38%. But today, Trump wins them back and leads…"
wethepeople55,2020-11-01 15:26:53,"RT @dbongino: It’s Sunday, November 1st 2020, and the Obama/Biden administration was the most corrupt in US history.
#Obamagate"
KLGoingRogue,2020-11-01 15:26:53,RT @RichardGrenell: Yikes! Mayor Pete says a total lockdown across the country is being considered by Joe Biden.
1600PennAveNWDC,2020-11-01 15:26:53,"RT @pink_lady56: But they want you to think Biden is ahead.

A picture is worth a thousand+ votes!!!"
BrownLiebenberg,2020-11-01 15:26:53,@JoeBiden Oh the irony. Payback for the CGI fly on Pence leading to #IWillVote wensite and Antifa donations. Karma… https://t.co/eythswCf3O
kyle_teamjoe,2020-11-01 15:26:53,"RT @AdamWollner: As some Ds raise possibility of a blowout, Biden has remained zeroed in on core 6 states. 

In last 2 weeks, he spent more…"
TaraObri,2020-11-01 15:26:53,"RT @V_actually: ""Sorry I couldn't investigate the coup and the Biden corruption with underage pictures and incest, or the wire transfers be…"
sjsturkie,2020-11-01 15:26:53,RT @RichardGrenell: Yikes! Mayor Pete says a total lockdown across the country is being considered by Joe Biden.
judyhoffman13,2020-11-01 15:26:53,"RT @thebradfordfile: Democrats are losing their minds about the latest Iowa poll showing a massive swing to Trump. 

I'm loving it."
WDWVacationer,2020-11-01 15:26:53,Congrats on that. The guy who they endorsed in 1972 didn’t finish his term and resigned in disgrace. They know how… https://t.co/PRp7ODPmGT
KMedadian,2020-11-01 15:26:53,"RT @RealKyleMorris: Momentum for President ⁦@realDonaldTrump⁩ is at an all time high.

While Joe Biden draws crowds of 100 vehicles, Presid…"
tcalwhite,2020-11-01 15:26:53,"RT @nypost: Protesters bring horse to AG Bill Barr's house, demand he lock up Joe Biden https://t.co/k7rTHfDru7 https://t.co/WlhjhioACm"
Polly77923363,2020-11-01 15:26:53,"RT @B52Malmet: Joe Biden knows how to do the job. He was right there with President Obama for 8 years, the last to leave the room. It is ou…"
basskicker11,2020-11-01 15:26:53,"RT @TrumpWarRoom: RED ALERT: Radical left-wing billionaire George Soros has spent $70 million to help Democrats win in 2020.

The Wall Stre…"
lonestarmoocher,2020-11-01 15:26:53,"RT @GaryPeters: The path to a Democratic victory in November goes straight through Michigan. 

And together, we will flip the Senate and el…"
jln1987th,2020-11-01 15:26:53,"RT @montaga: Beverly Hills is trending because the Democrats, the Media, and Big Tech have awoken a sleeping giant!👇🏾 https://t.co/qkYDgH1y…"
Clungemobile,2020-11-01 15:26:53,"RT @Nigel_Farage: Joe Biden’s big financial backers are from Apple, Facebook, Google, Amazon. Is it any wonder that the Hunter Biden story…"
pam58052472,2020-11-01 15:26:53,"RT @DavidJHarrisJr: Democrats avoid talking about impeachment.  Wonder why...
https://t.co/VOwK1irXz1"
charlino,2020-11-01 15:26:53,"RT @Bubblebathgirl: Why did Biden just say, “I don’t need you to get me elected”?

🤔"
lilly134m,2020-11-01 15:26:53,RT @Gemun2: Very scary
SLapprich,2020-11-01 15:26:53,"RT @SandraSBreen: @JanMareeSmith2 Good point, Jan Maree,  Biden would eliminate the employer-paid health insurance, and taxpayers would be…"
sunshinne27,2020-11-01 15:26:53,Take a look!
PNWNative57,2020-11-01 15:26:53,"RT @fred_guttenberg: .@JudgeJeanine, you fucking terrorist.  They tried to force this bus off the road. I remember when you called me after…"
notagoodname,2020-11-01 15:26:53,RT @Carnage4Life: Republicans have strategies while Democrats have tactics. Dems go all in on an approach and have no fallback if it fails;…
PassOffPads,2020-11-01 15:26:53,@tomselliott Joe Biden “nice touchdown”
erinm_kelly,2020-11-01 15:26:53,Just a PSA before Election Day that @JoeBiden is a true Catholic who believes that all life is precious no matter t… https://t.co/k1PGbZthuU
Sophia96235544,2020-11-01 15:26:53,"RT @Bubblebathgirl: Why did Biden just say, “I don’t need you to get me elected”?

🤔"
mnmdat77,2020-11-01 15:26:53,"RT @abigailmarone: 🚨🚨On #CNNSOTU when asked about locking down the country if Biden wins, Biden surrogate Pete Buttigieg says ""𝗲𝘃𝗲𝗿𝘆𝘁𝗵𝗶𝗻𝗴 𝗵…"
Tigress21,2020-11-01 15:26:53,of course he did.  #JoeBidenUkraineScandal #JoeBidenCrimeFamily
DarbysCastle,2020-11-01 15:26:54,"RT @thehill: Adviser says Biden campaign officials ""feel very good about our pathways to victory"" https://t.co/yNksboPWG4 https://t.co/tL6Z…"
Gjarfan,2020-11-01 15:26:54,RT @PhilMcCrackin44: There’s only one guarantee with a Biden/Harris Presidency......All working Americans will have significantly lower tak…
privlegebunny76,2020-11-01 15:26:54,RT @nypost: Smoking-gun email reveals how Hunter Biden introduced Ukrainian businessman to VP dad https://t.co/ZYP8oyu2pi https://t.co/Hcgi…
BHRCSD,2020-11-01 15:26:54,"It’s so funny that Republicans think that being given extra time to count votes opens the election up for fraud, wh… https://t.co/zufHG4qjVa"
joevictoria401,2020-11-01 15:26:54,"RT @mchooyah: If you’re boarding up your businesses for Election Day, you’ve been electing democrats."
jaspinmo,2020-11-01 15:26:54,HISTORIC PRESIDENT! The Number of Democrats at President Trump's Last Several Rallies Ought to Scare the Hell Out o… https://t.co/r6pseUHcpy
iambriian,2020-11-01 15:26:54,@JoeBiden you turned your back on an immigrants’ rights activist and told him to vote for trump because he criticiz… https://t.co/0CjtmHphzT
NoDrama_Please,2020-11-01 15:26:54,"RT @realDonaldTrump: Joe Biden called Black Youth SUPER PREDATORS. They will NEVER like him, or vote for him. They are voting for “TRUMP”."
LindaKWS1,2020-11-01 15:26:54,RT @FrankFigliuzzi1: My Sunday morning thought - Pittsburgh Post-Gazette’s endorsement of Trump is really about money over morality: The ma…
TeamUSA411,2020-11-01 15:26:53,"@TeamJoe @JoeBiden @KamalaHarris ❌We cannot afford a Biden/Harris Presidency. ❌

💥#CrookedJoeBiden is COMPROMISED‼️… https://t.co/Ecqht1yoev"
CRLady2016,2020-11-01 15:26:54,@markeedee76 I'll be surprised if it's that high. I know that a lot of Bernie's supporters were saying back in Augu… https://t.co/YMcuPtm2tQ
21stcenturycrim,2020-11-01 15:26:54,RT @ScottAdamsSays: You would have to believe the Fine People Hoax is true to conclude that Biden has better character than Trump. If you k…
BlocboiJ,2020-11-01 15:26:54,RT @ScottAdamsSays: You would have to believe the Fine People Hoax is true to conclude that Biden has better character than Trump. If you k…
hvayou925,2020-11-01 15:26:54,"RT @dhershiser: Bloody Deer Heads Propped Near Biden/Harris, BLM Signs 🤬 Welcome to tRump’s America. How did we fall so far, so fast? I kne…"
VincentTrinque1,2020-11-01 15:26:54,RT @itsJeffTiedrich: imagine that a bunch of dipshits tried to run a Trump bus off the road. Trump would be melting the fuck down on twitte…
Blessed_Course,2020-11-01 15:26:54,"RT @abigailmarone: 🚨🚨On #CNNSOTU when asked about locking down the country if Biden wins, Biden surrogate Pete Buttigieg says ""𝗲𝘃𝗲𝗿𝘆𝘁𝗵𝗶𝗻𝗴 𝗵…"
KelBel,2020-11-01 15:26:54,"VOTE!  Michael Moore: ‘Don’t believe the polls, Trump vote is always undercounted’ | The Independent https://t.co/5jVcs2EafD"
wind_de,2020-11-01 15:26:54,"@EarlOfEnough @WebForging @JoeBiden Same for me, @EarlOfEnough."
Minneauxtx,2020-11-01 15:26:54,@codeit @CNNPolitics trump supporters welcoming biden bus was hilarious.. and would be just as hilarious if biden s… https://t.co/hm5vqVmjWX
aikira21,2020-11-01 15:26:54,@JoeBiden Then make sure we all have healthcare and housing.
Kayteeko,2020-11-01 15:26:54,"RT @johnrobertsFox: Big endorsement for @realDonaldTrump from the Pittbugh Post-Gazette today:
The man and the record  https://t.co/JQfQINq…"
luigi_warren,2020-11-01 15:26:54,RT @alimhaider: This travesty and Waco were the two defining events for my political sentiments. https://t.co/GdhcTdgrZP
PhishPhishGoose,2020-11-01 15:26:54,"What would Fox pundits say if this were Biden? 
#VoteThemOut #BidenHarris2020  https://t.co/5UJaWxwY7b"
northkats,2020-11-01 15:26:54,RT @john_koetzner: @thomaskaine5 Sorry for your family’s pain. My mom was in a Covid unit for a month. We’re lucky she’s alive. She had vot…
KimberlyS_MAGA,2020-11-01 15:26:54,RT @JamesPidd: Report: Democrats Growing More Anxious in Pennsylvania https://t.co/amBu8ouaL8
oceanblue240,2020-11-01 15:26:54,"RT @BryanDeanWright: Oregon, it’s time to send Democrats — and the nation — a message.

Enough is enough.

Vote Republican on Tuesday, and…"
KathiEdwards65,2020-11-01 15:26:54,RT @matthewjdowd: This man should be arrested.
FuncleMike,2020-11-01 15:26:54,RT @ScottAdamsSays: You would have to believe the Fine People Hoax is true to conclude that Biden has better character than Trump. If you k…
heretosaveday07,2020-11-01 15:26:54,"RT @hrh2011mo: I just want to remind folks, take that 5 minutes of respite until January 1. Then WE, THE PEOPLE, must starting cleaning up…"
BrandonInPitt,2020-11-01 15:26:54,"Yes, Tuesday is “Election Day”, However, what really happens in the US is an Election season especially as it perta… https://t.co/zrZiurATqc"
XsummX40,2020-11-01 15:26:54,@reneeygraham Patriots peacefully showing support for their president on the left and ultra violent terrorists crea… https://t.co/FYV3YHv9h0
pdarvishi,2020-11-01 15:26:54,"RT @ProjectLincoln: 2 days.

No sleep 'till Biden."
danduke007,2020-11-01 15:26:54,RT @pnjkrull: This makes you wonder if this is ABCtrying to put a positive spin out there that THEY were on this from the beginning when we…
mundoobrero,2020-11-01 15:26:54,"⏩  No hay ninguna posibilidad de cambio en el sistema oligárquico de Estados Unidos. Con Trump o con Biden, la gran… https://t.co/HJvfDo9W39"
grandmalaurie,2020-11-01 15:26:54,"RT @TimOBrien: Trump, who complained (without proof) that Pennsylvania Gov. Tom Wolf prevented him from holding a rally in PA, cheers Texas…"
CmnJust,2020-11-01 15:26:54,RT @IngrahamAngle: If Biden wins he’ll be one of the weakest presidents in U.S. history. Because he’s a puppet who owes his power to billio…
Doricas001,2020-11-01 15:26:55,RT @JesterPower: El partido DEMOCRATA (Biden) introdujo calladamente  un proyecto de ley PROHIBIENDO intervención militar en Venezuela. La…
whoreforpez,2020-11-01 15:26:54,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
donna_kershner,2020-11-01 15:26:55,RT @NRA: Former Dir. of National Intelligence @RichardGrenell &amp; Trump Advisor @KimGuilfoyle have a crucial message for NRA members and gun…
sveisvei,2020-11-01 15:26:55,"RT @marklevinshow: As I’ve said for months, Fauci is a disaster.After praising the president &amp;his administration, he has trusted to help el…"
PatriotofUS13,2020-11-01 15:26:55,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
PortlandDream,2020-11-01 15:26:54,RT @MattNegrin: Every indication points to Trump lying on election night and claiming victory. And the media is likely to repeat that lie.…
ElaSayss,2020-11-01 15:26:55,"@JoeBiden Want to affect him now?
Make his followers count drop; watch the meltdown
Copy/paste/RT:
#unfollowtrump… https://t.co/RtuLUZaVLO"
MarekZee,2020-11-01 15:26:55,"@Khavren @anthonyLfisher @JoshDamage @businessinsider No, our economy is in the toilet because of idiot governors a… https://t.co/gbXlx35gDN"
dkbufny,2020-11-01 15:26:55,"RT @fred_guttenberg: .@JudgeJeanine, you fucking terrorist.  They tried to force this bus off the road. I remember when you called me after…"
GingerTrixie,2020-11-01 15:26:55,"@JoeBiden @DrBiden @KamalaHarris 
https://t.co/CcEb0fqyMm"
edstorm1776,2020-11-01 15:26:55,"RT @toddstarnes: Biden in Detroit: ""I don't need you to get me elected."""
BinkyBeels,2020-11-01 15:26:55,"RT @abigailmarone: 🚨🚨On #CNNSOTU when asked about locking down the country if Biden wins, Biden surrogate Pete Buttigieg says ""𝗲𝘃𝗲𝗿𝘆𝘁𝗵𝗶𝗻𝗴 𝗵…"
anoninhidding,2020-11-01 15:26:55,@dpakman #trump praises these guys. #TrumpTerroism
happycamper1822,2020-11-01 15:26:54,RT @davereaboi: Somehow the FBI has the resources to spend time on this and on race hoaxes all over the country.  https://t.co/ytWnDKvRKu
TrumpPpl,2020-11-01 15:26:55,@realDonaldTrump America wouldn't have had to lock down in the first place if you would have been doing your job. Y… https://t.co/rY3MNBQSWQ
rudelay215__,2020-11-01 15:26:55,"RT @joelockhart: This is not true and it's also comes from someone who called for the execution of the Central Park 5, five young black men…"
Javedrashid,2020-11-01 15:26:55,In Indian occupied J&amp;K Indian troops martyred I in Srinagar 10  INDIANS SHD BE DEPORTED/LOSE THEIR JOBS FROM THE MU… https://t.co/WpeqXOG3X1
weepelt,2020-11-01 15:26:55,"RT @tribelaw: Listen to Fauci. Save your family. Vote for Biden/Harris on Tuesday. 
https://t.co/8aAivWZ3GP"
