author,date,text
jjvlovelove,2020-10-31 09:25:50,RT @RedPillMaC: Several Queens Village (NY) residents are receiving pre-filled out ballots for Joe Biden and being told to just send them b…
f5d7151950314ae,2020-10-31 09:25:50,"RT @ruth_wishart: Whereas I am a brilliantly successful, , upright, taxpaying, businessman with impeccable personal morals."
KtKaties,2020-10-31 09:25:50,Did they open up Chucky Cheese !?!?
pr0650,2020-10-31 09:25:50,"RT @realDonaldTrump: President Obama used to say that “if you wanted to see something really screwed up, give it to Joe Biden to do.” In fa…"
cnyfarmer,2020-10-31 09:25:50,"@RepsForBiden There are not many signs for either party in my area, but definitely more for Trump. Then again, the… https://t.co/77mdCbiMhY"
AndrewMystic56,2020-10-31 09:25:50,Im sad to report that after several years of trying to pull my grandma leftward I have failed. She has a trump flag… https://t.co/NKj8I1JYy7
AVictor2020,2020-10-31 09:25:50,RT @ericcervini: We don’t know what Trump’s supporters (or Russia) have planned for Tuesday. We don’t know what kind of intimidation and su…
AZ_Truth,2020-10-31 09:25:50,😂😂😂
mqjdQ6TQr13mfr6,2020-10-31 09:25:50,"我是台灣人 
雖然沒有投標資格
但是 還是 支持川普總統 
希望美國能在您的帶領下 
繼續偉大 自由 民主 
且在有能力的情況下 
繼續消滅共產極權"
MemeBurk,2020-10-31 09:25:51,"RT @JerasIkehorn: When People Say:
“How Can Joe Biden Possibly Win TEXAS?”

TEXAS was 46th in Voter Turnout Four Years Ago...
Today...IT’S…"
tessaperkins16,2020-10-31 09:25:51,RT @IngrahamAngle: Never forget @GovTimWalz allowed Minneapolis’s 3rd Precinct to be torched by rioters.  But months later he made sure to…
DomCanady,2020-10-31 09:25:51,RT @itsssjesenya: Just A Reminder! Pretty Girls Hate Trump! Please Vote If You Can! 💗✨ https://t.co/OV059DFmKt
imacoolkidfuq,2020-10-31 09:25:51,RT @nypost: 'Ugly folks': Biden gets annoyed by Trump supporters at drive-in rally https://t.co/WIOKKYcBZP https://t.co/chL8bASDkh
murphysdad4,2020-10-31 09:25:51,"RT @NoahDeplorable: Jack Wilson &amp; Stephen Willeford, the 2 church heroes that stopped a gunman from causing a massacre in 2017, said they w…"
johnson02031,2020-10-31 09:25:51,RT @SenatorDurbin: The Trump Administration cruelly separated thousands of families with no plan to reunite them &amp; now comes the devastatin…
Alien_Visitor_2,2020-10-31 09:25:51,RT @MalcolmNance: MUST READ THREAD: Trump convoy Ambushes Biden Campaign bus. #VanillaISIS
ElenaAnderson98,2020-10-31 09:25:51,"Berlin Madame Tussaud's puts its Donald Trump in a dumpster

Seems like Trump’s so respected all around the world… https://t.co/oPVxyHvkwe"
luke_648,2020-10-31 09:25:51,"@NYGovCuomo Just remember sir, that President Trump gave you every single thing you asked for including a giant shi… https://t.co/AAEfsp3Jo2"
StopTheDemLies,2020-10-31 09:25:51,RT @realDonaldTrump: I’ve done more in 47 months than Joe Biden has done in 47 years! A vote for Republicans is a vote for the American Dre…
mccarolinus,2020-10-31 09:25:51,So good
EDMATIK,2020-10-31 09:25:51,"RT @HeatherIAm23: I’m in my 20’s voting for Trump. I know most people my age group are voting for Biden. They’re brainwashed, and lost. Eve…"
consultoresfin,2020-10-31 09:25:51,"RT @realDonaldTrump: Suburban Women are trending strongly to our campaign because they want SAFETY, SECURITY, and love the fact that I term…"
Dialogue_works,2020-10-31 09:25:51,RT @ReallyAmerican1: NEW VIDEO: The U.S. is the oldest continuous democracy in the world. Trump is the first president in history to refuse…
carrnut,2020-10-31 09:25:51,"RT @themodalice: BREAKING: Biden is leading in key battleground states
Ukraine, China, Syria and Iran"
TDelyfer,2020-10-31 09:25:51,RT @AQtime: Donald J Trump Just announced 17 Rallies in the 4 Coming days. Yes that’s Seventeen. https://t.co/i1cguttCSq
urLIFEwillBLOOM,2020-10-31 09:25:51,RT @ericcervini: We don’t know what Trump’s supporters (or Russia) have planned for Tuesday. We don’t know what kind of intimidation and su…
HawleysJadefav,2020-10-31 09:25:51,"RT @RealKiraDavis: It was a psychological warfare op... Putting the word “TRUMP” on a hillside over the 405 — itself a symbol of beauty, ag…"
dremmey,2020-10-31 09:25:51,"RT @marklevinshow: I’ll say it.  Joe Biden is a lowlife. He always has been. A corrupt, bigoted, lifelong politician.  Now using Hitler in…"
YoDammit,2020-10-31 09:25:51,The man can Trump.
LSCalifornia,2020-10-31 09:25:51,"RT @gabriel_zucman: The wealth of US billionaires increased by 50% under Trump

https://t.co/z6XCloUqYX"
simplydankorji,2020-10-31 09:25:51,"Why we support President Donald J Trump 
https://t.co/2DQejWInAr"
NoniSheehan,2020-10-31 09:25:51,RT @JuddApatow: What????
Juliekane,2020-10-31 09:25:51,"RT @RevereGhost: When @GregAbbott_TX can’t stop people from voting, he’ll let the goon squads intimidate voters. @fortworthpd this is your…"
PassivhausArch,2020-10-31 09:25:51,If only this was actually satire
hilmiejalong,2020-10-31 09:25:51,RT @abbygov: Biden hiring college students and fresh graduates for his advertising team was the best decision he ever made https://t.co/hZC…
Lucy24Smith,2020-10-31 09:25:51,"RT @JennPellegrino: Trump rallies are known for their enthusiastic supporters. I’ve covered a number of them.

Rochester, Minnesota might b…"
schneiderTye,2020-10-31 09:25:51,@AmpZulu @TrumpWarRoom Biden is!! If you ain’t black!!
2Golem,2020-10-31 09:25:51,"RT @WhiteHouse: ""President Trump has outperformed his own goal by removing more than seven old regulations for every new regulatory action.…"
Tiffany4Mee,2020-10-31 09:25:51,RT @Yamiche: American Medical Association is now pushing back on Trump's false claim that doctors &amp; hospitals are jacking up death tolls to…
JohnKLDN,2020-10-31 09:25:51,"RT @Staedtler: Do you know who they remind me of? The Brexiteers and Tory far right and the way they can't stop kissing Trump's arse.
They…"
grandezcloud,2020-10-31 09:25:52,RT @ArianaGrande: go to https://t.co/JajYksTVm4 to reach out to voters in Florida this weekend and help make sure everyone votes (for biden…
KatieJohnson214,2020-10-31 09:25:52,"RT @D37Dyrk: It scares me that such propaganda speeches, as trump holds it, still have the same effect as those of Adolf Hitler and Göbbels…"
ByFingers,2020-10-31 09:25:52,"Bizde de din elden gidecek, camiler kapanacak, kandil dini bayram kutlanmayacak sanıyorlar"
_Lrc77,2020-10-31 09:25:52,"RT @ptcherneva: Trump was right. We are turning a corner. 
This one: ⤴️ https://t.co/DdfAz4nWu7"
anaeli75,2020-10-31 09:25:52,RT @EmmaRincon: El chavismo quiere que gane Biden; Evo Morales quiere que gane Biden; Gustavo Petro quiere que gane Biden; el Partido Comun…
DCMiltonFrebird,2020-10-31 09:25:52,"RT @ConservaMomUSA: The Shy #Trump Voter is going to SAVE our Constitutional Republic from Democrat destruction...pass it on.

#Vote RED
Re…"
OnwuegbunaR1,2020-10-31 09:25:52,"RT @RepublicSemper: FFS, the term “suburban women” is an adjective and noun. Only an idiotic racist (that would be you, Murray) would consi…"
Summer13518493,2020-10-31 09:25:52,"RT @TombStoneWyatt: Nothing in this campaign is more beautiful than watching this!
Trump and First Lady showing some love in front of the c…"
dYu7vug97v2Qcqh,2020-10-31 09:25:52,"RT @thehill: President Trump: ""Biden is a grimy, sleazy, and corrupt career politician."" https://t.co/rPga5bApYi"
KEEFERDOGGIE,2020-10-31 09:25:52,"RT @realDonaldTrump: “A Biden win would mean the end of Fracking in Pennsylvania, Texas, and everywhere else. Millions of jobs would be los…"
Poder_Brutal,2020-10-31 09:25:52,"RT @pinllocoto: Trump, ni más ni menos, es el único político a gran escala que se atreve a ponerles los puntos sobre las íes a los progres…"
fundamentalist,2020-10-31 09:25:52,RT @dbongino: THIS 🚨
solaajide,2020-10-31 09:25:52,"RT @kylegriffin1: Pennsylvania Gov. Tom Wolf responds to Trump: ""I guess if you're losing, you start saying outrageous things."" @MSNBC"
hjdag,2020-10-31 09:25:52,RT @MeidasTouch: BREAKING: A MAGA QAnon supporter slashed our Baby Trump in Maine! But now it looks like Trump is melting and it’s even fun…
sun_nado,2020-10-31 09:25:52,Insider Docs: Hunter Biden Associates Helped Chinese Military Contractor Buy MI Manufacturing Business https://t.co/5COYCtWvbi
TeresaSchuste14,2020-10-31 09:25:52,"RT @TrumperWavin: The election is in four days, so it would be impossible to arrest Biden without Democrats crying interference. The milita…"
TheodoraWhitak4,2020-10-31 09:25:52,Free speech will  be decimated  if Joe Biden is elected president. Not only that there isn’t one person on earth th… https://t.co/2WdKcdqs7C
Kosmic_Quokka,2020-10-31 09:25:52,What a fuck-knuckle.
AshleyThomas100,2020-10-31 09:25:52,"RT @JohnTrumpFanKJV: Father Please grant President Trump continued health &amp; stamina.
May he  wait upon Thee. Renew his strength; may he mou…"
ZorroDeConduite,2020-10-31 09:25:52,"RT @cavousf5: À propos de #Trump : 💬 « Les démagogues sont mauvais perdants, mauvais vainqueurs, mauvais gestionnaires, mais à eux, on leur…"
IlienTolteca,2020-10-31 09:25:52,RT @TheGayProf: Trust no polls. Go vote
vicook101,2020-10-31 09:25:52,RT @OxmanMartin: Hillary Clinton Still Fuming: ‘I Was Born’ to Be President; It Makes Me ‘literally Sick to My Stomach to Think’ of Another…
EarthdogI,2020-10-31 09:25:52,"RT @kylegriffin1: For 17 years, La Mega, a Spanish language radio station in Pennsylvania serving Lehigh Valley's rapidly growing Puerto Ri…"
MsNanae5,2020-10-31 09:25:52,"RT @BreitbartNews: Joe Biden is promising to return the United States to a globalized economic model, suggesting that the fate of U.S. tari…"
itsnot_david,2020-10-31 09:25:52,@JohnNHobbs1 @realDonaldTrump Trump 2020 bitch
QuinnKe64224502,2020-10-31 09:25:52,Dem leaders stating truth and goodness for Trump.          https://t.co/lvI35t7cT4
KitayamaLui,2020-10-31 09:25:52,"RT @BenKTallmadge: Biden aides, including NatSec adviser Tony Blinken, currently serves as managing dir. at Biden Center o Penn U which rec…"
consmover,2020-10-31 09:25:52,"RT @michaelbeatty3: I AM GRATEFUL FOR
PRESIDENT TRUMP
🇺🇸  🇺🇸  🇺🇸  🇺🇸
I will vote for him 
again November 3rd
🇺🇸  🇺🇸  🇺🇸  🇺🇸
God bless Ameri…"
MarybethMcKenna,2020-10-31 09:25:52,"RT @gtconway3d: This is truly one of the sickest lies he's ever told, and that's saying something."
YankeeMike015,2020-10-31 09:25:52,"RT @MSNBC: Joe Biden and Barack Obama to campaign together in Michigan on Saturday.
https://t.co/6fLwe7iCJ6"
gerald_bouchez,2020-10-31 09:25:52,Pourquoi #Trump réussit si bien sur les #reseauxsociaux ? Entre idolâtrie inespérée et organisation bien rodée... https://t.co/TuIhx4YFOK
maralpoutine,2020-10-31 09:25:52,@Gave2022 @Mr_Personne_ Tea Party. ..et Trump! On attend quoi? La 4 novembre??
WorldNe09343095,2020-10-31 09:25:52,"RT @realDonaldTrump: Joe Biden is a corrupt politician who has done nothing but betray you for 47 long years - selling out to lobbyists, Ch…"
sweeterthanhon,2020-10-31 09:25:52,"RT @CaslerNoel: Remember when Daddy got the housekeeper preggers Vanky? The doorman does, cost Trump a small fortune. @realDonaldTrump"
seanfulce22,2020-10-31 09:25:52,@dbongino People who think that this race for US Presidency is close have been listening to sources that lie to us.… https://t.co/lvPv3SpvFp
poshdog,2020-10-31 09:25:52,"RT @paul_veritas: Hey, Biden voters ! - before you vote, consider these, then act on your conscience &amp; better judgment !...🙄

(p.s. RE-TWEE…"
CancelKarma,2020-10-31 09:25:53,"@JenGriffinFNC He said “Texas won’t go blue.” 

@JenGriffinFNC is a vile Biden activist, not a journalist.

No one… https://t.co/CGp4SFTD96"
ruthiecrocker,2020-10-31 09:25:53,RT @gtconway3d: I can’t get enough of this.
josephwdr,2020-10-31 09:25:53,RT @RealJamesWoods: So Jack Dorsey FINALLY deigned to cease suppressing the fourth largest newspaper in America? All during the last week o…
1k_j4y,2020-10-31 09:25:53,"RT @crissles: It’s really this simple. The people who would be paying higher taxes under a Biden administration are still gonna be way, way…"
chinairanrassho,2020-10-31 09:25:53,"RT @LawEnforceToday: Droney: Evidence has been piling up, including on-the-record, verifiable sources, texts, emails, and Hunter Biden's ow…"
EmWare5,2020-10-31 09:25:53,Kamala Harris: Joe Biden and I Are About to Work to Get Rid of Tax Cut https://t.co/LIB9L6h94K via @BreitbartNews
Tanis42,2020-10-31 09:25:53,RT @TomJChicago: Trump has zero backbone &amp; showed it again tonight when he cut short his MN rally after 21 minutes. Reporters noted his lac…
red_black_cat,2020-10-31 09:25:53,RT @neilhimself: Vile.
DearieGerry,2020-10-31 09:25:53,RT @Cernovich: We were promised destruction and war if Trump won. All we got was world peace.
FlotusSupporter,2020-10-31 09:25:53,RT @RealMattCouch: Someone should tell Joe Biden’s teleprompter guy to take the caps lock off... That guy is yelling every single word...
Revel7272Daniel,2020-10-31 09:25:53,RT @Donlusin: Biden declares mobilization ..🔻 https://t.co/sVG6oXmQdM
ElmindoP,2020-10-31 09:25:53,"@ElmindoP 💯%PATRIOTA
ESTAMOS JUNTOS TORCENDO POR @realDonaldTrump AMIGO DE @jairbolsonaro 🇧🇷🇱🇷🇧🇷🇱🇷🇧🇷🇱🇷🇧🇷🇱🇷🇧🇷🇱🇷🇧🇷🇱🇷… https://t.co/BbIXi9mFR7"
ShereeAnnLewis,2020-10-31 09:25:53,God Bless our president. ♥️🙏♥️🙏♥️🙏♥️🙏♥️🙏♥️🙏♥️
MartyTablet,2020-10-31 09:25:53,RT @RealJamesWoods: You didn’t see the Biden/Harris signs in the video? Such a simple thing to think before you speak. https://t.co/aKSW66x…
etbond,2020-10-31 09:25:53,RT @thehill: Berlin's Madame Tussauds places wax Trump in a dumpster ahead of election https://t.co/rbnKMHhaa3 https://t.co/VwXdZbiUrQ
jane9668,2020-10-31 09:25:53,.@realDonaldTrump is such a pathetic idiot!!
MatthewWolfff,2020-10-31 09:25:53,"RT @NBCNews: A 64-page document asserting an elaborate conspiracy theory involving Joe Biden's son and business in China, that was later di…"
are_washington,2020-10-31 09:25:53,RT @LegendaryEnergy: NEW: Lil Wayne MET WITH TRUMP??? Lil Wayne Sidesteps Black Lives Matter &amp; Tells White Cop Story. https://t.co/430E9U6C…
ClausiPe,2020-10-31 09:25:53,@Division1979 Ich denke ja nachdem auch noch die Medien anheizen um Stimmung gegen Trump macht. Was hat dieser Präs… https://t.co/fW2s3SCA6a
Beezer96213938,2020-10-31 09:25:53,"RT @RichardGrenell: The NYT will never recover from refusing to cover this major Democrat scandal. 

The American people see this corruptio…"
mthamac,2020-10-31 09:25:53,"RT @OGJOHNNY5: no, no he DRINKS Actavis."
anejad5,2020-10-31 09:25:53,"RT @realDonaldTrump: “A Biden win would mean the end of Fracking in Pennsylvania, Texas, and everywhere else. Millions of jobs would be los…"
holly_obama,2020-10-31 09:25:53,Indeed. #VoteHimOut #VOTE
Sterlin91903048,2020-10-31 09:25:54,RT @Nick98523023: 2020 polls: Shock poll puts Trump ahead in Pennsylvania and Michigan - prompting expert row https://t.co/73EBWV6HtT via @…
gabriel_haiduk,2020-10-31 09:25:54,RT @rising_serpent: How does Joe Biden know that Hunter Biden broke no laws when he claimed he had no idea what Hunter was doing? https://t…
EJ75865919,2020-10-31 09:25:54,"RT @realDonaldTrump: ...Biden’s deadly migration policies will overwhelm taxpayers and open the floodgates to terrorists, jihadists, and vi…"
Pudge79572647,2020-10-31 09:25:54,"@NBCNews Try truth: Trump had to bankrupt 3 big casinos in New Jersey!
It was for billions! He took off in the nigh… https://t.co/DRi2EBpZY0"
thiper7,2020-10-31 09:25:54,RT @realDonaldTrump: Biden has pledged a staggering 700% increase in refugees from the most dangerous and violent terrorist hot spots on ea…
baksh2020,2020-10-31 09:25:54,RT @TVNewsHQ: Fox News’ @dbongino: “Joe Biden is an active national security threat and anyone telling you otherwise is a fool...” https://…
tradewind35,2020-10-31 09:25:54,"RT @JoyAnnReid: How dare you, Donald. How dare you. Doctors are risking their lives to save the people you are endangering. Try being presi…"
catwoman1979,2020-10-31 09:25:54,"RT @VABVOX: She took it from the slush fund in her purse from monetizing the presidency.

Ivanka Trump raises $13 million in a week for fat…"
RighteousBabe4,2020-10-31 09:25:54,RT @SafetyPinDaily: Minneapolis Police Union Recruits Retired Cops As Trump 'Poll Challengers' | Via: Huffpost https://t.co/Co2TgTsU4H
Crimson__Edge,2020-10-31 09:25:54,"Hey, Biden isn't the only one gaffing!

Though this one feels intentional."
wolff810,2020-10-31 09:25:54,"RT @KittyLists: #Vancouver, they tore down somebody's fence and (according to streamers) smashed in the windows to their van for having a T…"
urieldavid1970,2020-10-31 09:25:54,"RT @Cleavon_MD: Trump: You know, our doctors get more money if someone dies from COVID

Truth: I took a 20% pay cut due to less patients. L…"
kellir319,2020-10-31 09:25:54,"RT @1776Stonewall: The U.S. with 32 other nations sign the ""Geneva Consensus Declaration"", which states that 'there is no international rig…"
bertironmonger,2020-10-31 09:25:54,"@mtb7031 @MrSpungoe @Nigel_Farage But Clinton was only up by 2 points or so on the average of polls in Michigan, an… https://t.co/RtSzKtmdQc"
dwntwnT,2020-10-31 09:25:54,"RT @nytimes: More than 200 children appear to have been transferred in the last eight months, reflecting the haphazard nature with which th…"
ClareIN_CALI,2020-10-31 09:25:54,"RT @thebradfordfile: I have NEVER heard people more excited to vote--than the people I know who support Trump.

It's indescribable."
cjoliver1,2020-10-31 09:25:54,RT @GarysBlues: Biden is a National Security Threat and the Media misled We The People intentionally. MAGA💯 🇺🇸
usclarry,2020-10-31 09:25:54,"RT @Sabrina67408695: President Donald J. Trump’s United States-Mexico-Canada Agreement Delivers a Historic Win for American Workers

https:…"
kikkenmh3,2020-10-31 09:25:54,RT @johnlegend: It is stunning that the president would say this nonsense about our medical professionals on the front lines. It is so urge…
CommonSenseGuy2,2020-10-31 09:25:54,RT @ItsTime_17: Do you think President Trump will win the popular vote?
merhiecat,2020-10-31 09:25:54,RT @SaberX01: Flint MI. they may want to stay clear of Flint. Obama/Biden are not well liked there for numerous reasons. https://t.co/uAe5h…
Meshugoyim,2020-10-31 09:25:54,"RT @thebradfordfile: If Trump lost, his supporters would not riot.

So why are we preparing for riots?"
jxsh_afc,2020-10-31 09:25:54,@bremner_james @AllyALaw because trump isn’t a fucking idiot is he😂
WhyteKnyght71,2020-10-31 09:25:54,RT @RealVinnieJames: What happens when you tell a person who's been in a wheelchair their whole life that nothing's wrong with them and nev…
i4qxvfvzQ1iAjHg,2020-10-31 09:25:54,"RT @yarerestart: Victory is that restart is the trump card of love
آخرین پوستر 
دوستان عزیز پیروزی از آن ری استارت است 
همگی خسته نباشین و…"
walkingdevs,2020-10-31 09:25:54,RT @dreverettpiper: All: I’ve just been banned from sharing this article on Facebook until December 29! Please consider retweeting and post…
illuminateheros,2020-10-31 09:25:54,"@realDonaldTrump
Polish-American Voters Will Win it 4 Trump!
Joe Biden slandered Polish Americans in Scranton &amp; NE… https://t.co/bdsYGEqkUv"
Badalucci4Trump,2020-10-31 09:25:54,RT @ozarkmomma2: 💯
Catspa7,2020-10-31 09:25:54,@LelandVittert I have NEVER heard President Trump say he has given up on WI. I believe you're full of shit. Please provide proof. I'll wait.
CaroleAnne66,2020-10-31 09:25:54,"RT @ddale8: Trump: ""Twelve years ago I was named Man of the Year of Michigan. Can you believe it?"" (That never happened.)"
verticalrepeat,2020-10-31 09:25:54,"RT @donwinslow: This video should have 1 million retweets.

It won't...and that sucks...

Because if this is happening at other post office…"
carminedesanto2,2020-10-31 09:25:55,Trunalimunumaprzure! Biden Slips Into Even Less Coherent Madness https://t.co/6UuMfnY4Dx via @YouTube
CaramelCatsby,2020-10-31 09:25:55,"RT @ErickFernandez: In honor of Mercedes Sclapp comparing Joe Biden to Mr. Rogers, watch this moment from 1969 where Rogers let his feet so…"
kcollins1454,2020-10-31 09:25:55,"RT @ProjectLincoln: This Sunday, we set our clocks back an hour. 

This Tuesday, we move our country forward and elect Joe Biden."
Uylenspieghel1,2020-10-31 09:25:55,"RT @HuffPost: ""Thousands"" of supporters were ""injured"" because they couldn't see him at a campaign rally in Rochester, Trump said. https://…"
warney55233801,2020-10-31 09:25:55,"RT @JackPosobiec: Trump was angry at what Keith Ellison did. Only let 250 people in. Cut his rally short in MN, then walked off stage over…"
j2018wm,2020-10-31 09:25:55,📢BREAKING NEWS: Several Queens Village (NY) residents are receiving pre-filled out ballots for Joe Biden and being… https://t.co/aYJcWHepdS
minglishmuffin,2020-10-31 09:25:55,"RT @Caerage: Trump called Mexicans ""rapists"" and ""breeders"". He has torn babies of immigrants from their arms. Hundreds of immigrant childr…"
Elena65198123,2020-10-31 09:25:55,Donald trump is the great leader of America!
yuliealv,2020-10-31 09:25:55,RT @keikiakapueo: The only way to save this world is to end capitalism and colonialism. My heart hurts.
Amazon19631,2020-10-31 09:25:55,RT @dbongino: THIS 🚨 https://t.co/00neq81wWs
solarwardenfile,2020-10-31 09:25:55,Oh dear me! #nzpol #auspol #USPolitics #ukpolitics #geopolitics #media #politics #MAGA2020
Deeporche,2020-10-31 09:25:55,But fuck Boris and Trump
susani,2020-10-31 09:25:55,RT @jmartNYT: Biggest story of the day.  Sitting president says American doctors are getting rich on people dying from the pandemic  &gt;&gt;&gt;
lonestarebel,2020-10-31 09:25:55,"RT @lonestarebel: Biden: ‘Nothing to‘ Hunter Biden Laptop Story, ‘My Son‘s an Honorable Man‘ https://t.co/Zhg76IghT1 via @BreitbartNews"
naramore_david,2020-10-31 09:25:55,"RT @realDonaldTrump: “A Biden win would mean the end of Fracking in Pennsylvania, Texas, and everywhere else. Millions of jobs would be los…"
Gloriag18604707,2020-10-31 09:25:55,Porqué son del mismo club
GuusvanLienen,2020-10-31 09:25:55,"RT @mrbenwexler: This is how he repays doctors, some of whom saved his life four weeks ago"
GreenJeeper,2020-10-31 09:25:55,RT @DC_Draino: Guess who’s not getting a laptop for Christmas this year at the Biden household
matt_reuben,2020-10-31 09:25:55,"I think Mark McClurg, pastor of Newtownards Elim who was wired up to an ICU ward with Covid would disagree."
mqjdQ6TQr13mfr6,2020-10-31 09:25:55,"我是台灣人 
雖然沒有投標資格
但是 還是 支持川普總統 
希望美國能在您的帶領下 
繼續偉大 自由 民主 
且在有能力的情況下 
繼續消滅共產極權"
zeusFanHouse,2020-10-31 09:25:55,"RT @roderunner01: Alan Lichtman who has Predicted every presidency race since 1984, predicts Joe Biden is going to win the 2020 election! 🙄…"
VgerNeedsInfo,2020-10-31 09:25:55,"RT @feelthemana: Under the Biden plan , Hawaii would not survive! I hope the people of Hawaii Wake up! https://t.co/Pt6SWxNVJ4"
lady_mare_,2020-10-31 09:25:55,Or maybe dumber! 🤦‍♀️
glenmexted,2020-10-31 09:25:56,"RT @SethAbramson: 1,000 of us are dying daily of a deadly disease with no cure. Just today, there were *100,000* new confirmed infections.…"
daverburgess,2020-10-31 09:25:56,"RT @P8R1OT: Trump is the racist?

Wow, it’d be a shame if you retweeted this over and over again... https://t.co/twR0r52hck"
88_sandman,2020-10-31 09:25:56,"Vote Trump To Save America

#VoteBlueToEndTheNightmare"
Dans0n1,2020-10-31 09:25:56,"RT @molmccann: I voted @realDonaldTrump today!

Democrats are the party of socialism, looting, destruction, and death.

Trump is the only c…"
chevisio,2020-10-31 09:25:56,@MalcolmNance This dark era of Trump gave rise to too many of these UnAmerican acts. He and them hopefully will be… https://t.co/pIcjiHOpGV
Quickdry,2020-10-31 09:25:56,"RT @RedPillMaC: ""All I was watching was CNN so I had a lot of hate for Trump.""

""One day I decided to say: You know what I don't know much…"
ms_knowital,2020-10-31 09:25:56,"RT @SunshineSt8Sam: LEAD ERASED!

@realDonaldTrump has completely erased Biden's lead in Arizona https://t.co/iL7KMZErya"
drjanetta,2020-10-31 09:25:56,"RT @DonaldJTrumpJr: ""A leaked confidential document obtained by Breitbart News reveals that a coalition of left-wing groups in Minnesota, f…"
brokenbong,2020-10-31 09:25:56,RT @originalspin: Making unhinged threats about “communist takeover of America” may work with white Republicans. It might not be as effecti…
chad1134,2020-10-31 09:25:56,"RT @gtconway3d: This is truly one of the sickest lies he's ever told, and that's saying something."
nacho56394118,2020-10-31 09:25:56,"RT @EntropicBazaar: Con la ""deep church"" Viganò diventa ufficialmente il mio idolo. 

https://t.co/JtH2wVRUzi"
coop22089074,2020-10-31 09:25:56,https://t.co/ZqtbvnGwJG
jZiwITia11uLBym,2020-10-31 09:25:56,RT @bostonherald: Check this: Bobby Orr backing President Trump https://t.co/tDovUqLKUq
The_Light7,2020-10-31 09:25:56,"Any Good-Faith, incumbent #President would have found a way, passed another #stimulus before election With lives in… https://t.co/pWpwmixpBK"
skinnylenny1965,2020-10-31 09:25:56,RT @PollWatch2020: Trump +2.5 in Arizona. This is about what our voter registration analysis shows.
Bobbyhuggs,2020-10-31 09:25:56,RT @Yamiche: American Medical Association is now pushing back on Trump's false claim that doctors &amp; hospitals are jacking up death tolls to…
Aliapari,2020-10-31 09:25:56,"Trump is such a lunatic, crazy   Idiot.  How dare he say that the Doctors are charging for every dead body!  Enough… https://t.co/KAAYEJmS1t"
SierraMist201,2020-10-31 09:25:56,"I'd LOVE to share news like this. Instead, per the last update email I received on 21 Oct, my ABSENTEE BALLOT still… https://t.co/oKjTYxKKtr"
MasonLoyd6,2020-10-31 09:25:56,He apparently purchased a bottle of low quality 100 proof vodka yesterday for 'just in case Trump wins'.  And appar… https://t.co/AMZl6psK2J
deplorableCort,2020-10-31 09:25:56,RT @DanScavino: Hearing there are🤯🤯over at Biden campaign. Trump Train has to get out in full force—and VOTE! Do not think your vote won’t…
sabinocallejon,2020-10-31 09:25:56,"@ignacioaguado ¿Sabes que eres un cero a donde quieras ponerlo?, ¿que la gente tiene que hacer un gran esfuerzo por… https://t.co/d8ES1eXZmV"
Jizzjazz1980,2020-10-31 09:25:56,"RT @designmom: There are a lot of people who are anti-Trump but still consider themselves Conservative, who are quite delighted with Barret…"
JHB18,2020-10-31 09:25:56,I’ve worked for the Obama campaign and for Hillary Clinton. This is where I think Biden is headed | The Independent https://t.co/zsE5vQcTDY
nyrd29,2020-10-31 09:25:56,RT @454US: Motorcycle Trump Parade in the Old City of Jerusalem!!! https://t.co/rj9RspweCt
AmericanRevere1,2020-10-31 09:25:56,"RT @DonaldJTrumpJr: Wow. The Legend🇺🇸🇺🇸🇺🇸

Hockey legend Bobby Orr endorses U.S. President Trump’s re-election bid  https://t.co/mq155F6LY6"
Right707,2020-10-31 09:25:57,#BidensLaptopMatters we can't let biden who already committed treason to be president.
eeErtc,2020-10-31 09:25:57,RT @Liz43837202: @TheRightMelissa https://t.co/KdTjp4uHdA
McBoogerBalls12,2020-10-31 09:25:57,"RT @catturd2: “This election is about a choice between the American dream or a socialist nightmare.”

- President Donald J Trump"
nothing_dave,2020-10-31 09:25:57,RT @LeftyVegas: He drinks! Why is that the only lie they all believe?? https://t.co/MMFJCFF58L
MrGournalist,2020-10-31 09:25:57,"Here's Trump hating on Americans.

Again.

Why do you let people talk trash about Americans like you? Who are citiz… https://t.co/LnvSea7SGI"
Mathieu_Bor,2020-10-31 09:25:57,"RT @RepAdamSchiff: No country has ever recorded 100,000 positive tests in a day. We’re about to. 

Hospitalizations and deaths are rising t…"
h50755708,2020-10-31 09:25:57,"RT @BreitbartNews: Joe Biden is promising to return the United States to a globalized economic model, suggesting that the fate of U.S. tari…"
IGNATIU58919628,2020-10-31 09:25:57,@LuytenCarina men probeert Trump in een hoekje te duwen maar hij heeft ervoor gezorgd dat in de VS meer beademingst… https://t.co/i10Fg7cDkl
popDOdoubleG,2020-10-31 09:25:57,RT @DebraMessing: Staunch Conservative Republican ENDORSES JOE BIDEN.
ErnieBarrett5,2020-10-31 09:25:57,RT @mtracey: Don’t think there’s been a major party candidate in recent times who’s faced less serious media scrutiny than Joe Biden
KokoMom33823622,2020-10-31 09:25:57,RT @GoJackFlynn: If you don’t vote for Trump you’re not a Catholic. There I said it. Challenge me.
TinaLeThon,2020-10-31 09:25:57,RT @superyayadize: History revealing itself. Obama couldn’t take Trump out by sedition. Pelosi failed impeaching. @POTUS kicked Covid. Now…
